Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
                0.00    0.00    2706/2706        std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::_S_key(std::_Rb_tree_node_base const*) [74]
[75]     0.0    0.00    0.00    2706         std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::_S_value(std::_Rb_tree_node_base const*) [75]
-----------------------------------------------
                0.00    0.00    2688/2688        std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::find(unsigned long const&) [3]
[76]     0.0    0.00    0.00    2688         std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::_M_lower_bound(std::_Rb_tree_node<std::pair<unsigned long const, int> >*, std::_Rb_tree_node<std::pair<unsigned long const, int> >*, unsigned long const&) [76]
                0.00    0.00   14317/15911       std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::_S_key(std::_Rb_tree_node<std::pair<unsigned long const, int> > const*) [27]
                0.00    0.00   14240/18581       std::less<unsigned long>::operator()(unsigned long const&, unsigned long const&) const [26]
                0.00    0.00    7553/7811        std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::_S_right(std::_Rb_tree_node_base*) [37]
                0.00    0.00    6720/8488        std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::_S_left(std::_Rb_tree_node_base*) [35]
                0.00    0.00    2676/8059        std::_Rb_tree_iterator<std::pair<unsigned long const, int> >::_Rb_tree_iterator(std::_Rb_tree_node<std::pair<unsigned long const, int> >*) [36]
-----------------------------------------------
                0.00    0.00     344/2530        std::allocator<void*>::allocator() [284]
                0.00    0.00    2186/2530        std::allocator<void*>::allocator<std::_Rb_tree_node<void*> >(std::allocator<std::_Rb_tree_node<void*> > const&) [87]
[77]     0.0    0.00    0.00    2530         __gnu_cxx::new_allocator<void*>::new_allocator() [77]
-----------------------------------------------
                0.00    0.00     745/2510        std::_Rb_tree<void*, void*, std::_Identity<void*>, std::less<void*>, std::allocator<void*> >::_M_insert_unique(void* const&) [242]
                0.00    0.00    1765/2510        std::_Rb_tree<void*, void*, std::_Identity<void*>, std::less<void*>, std::allocator<void*> >::~_Rb_tree() [141]
[78]     0.0    0.00    0.00    2510         std::_Rb_tree<void*, void*, std::_Identity<void*>, std::less<void*>, std::allocator<void*> >::_M_begin() [78]
-----------------------------------------------
                0.00    0.00    2371/2371        std::_Rb_tree<void*, void*, std::_Identity<void*>, std::less<void*>, std::allocator<void*> >::_M_insert_unique(void* const&) [242]
[79]     0.0    0.00    0.00    2371         std::_Rb_tree<void*, void*, std::_Identity<void*>, std::less<void*>, std::allocator<void*> >::_S_key(std::_Rb_tree_node<void*> const*) [79]
                0.00    0.00    2371/2371        std::_Rb_tree<void*, void*, std::_Identity<void*>, std::less<void*>, std::allocator<void*> >::_S_value(std::_Rb_tree_node<void*> const*) [80]
                0.00    0.00    2371/7262        std::_Identity<void*>::operator()(void* const&) const [39]
-----------------------------------------------
                0.00    0.00    2371/2371        std::_Rb_tree<void*, void*, std::_Identity<void*>, std::less<void*>, std::allocator<void*> >::_S_key(std::_Rb_tree_node<void*> const*) [79]
[80]     0.0    0.00    0.00    2371         std::_Rb_tree<void*, void*, std::_Identity<void*>, std::less<void*>, std::allocator<void*> >::_S_value(std::_Rb_tree_node<void*> const*) [80]
-----------------------------------------------
                0.00    0.00       3/2254        std::vector<void*, std::allocator<void*> >::_M_erase_at_end(void**) [423]
                0.00    0.00     906/2254        std::vector<void*, std::allocator<void*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<void**, std::vector<void*, std::allocator<void*> > >, void* const&) [226]
                0.00    0.00    1345/2254        std::vector<void*, std::allocator<void*> >::~vector() [160]
[81]     0.0    0.00    0.00    2254         void std::_Destroy<void**, void*>(void**, void**, std::allocator<void*>&) [81]
                0.00    0.00    2240/2240        void std::_Destroy<void**>(void**, void**) [84]
-----------------------------------------------
                0.00    0.00     906/2252        std::vector<void*, std::allocator<void*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<void**, std::vector<void*, std::allocator<void*> > >, void* const&) [226]
                0.00    0.00    1346/2252        std::_Vector_base<void*, std::allocator<void*> >::~_Vector_base() [161]
[82]     0.0    0.00    0.00    2252         std::_Vector_base<void*, std::allocator<void*> >::_M_deallocate(void**, unsigned int) [82]
                0.00    0.00    1900/1900        __gnu_cxx::new_allocator<void*>::deallocate(void**, unsigned int) [108]
-----------------------------------------------
                0.00    0.00    2247/2247        void std::_Destroy<void**>(void**, void**) [84]
[83]     0.0    0.00    0.00    2247         void std::_Destroy_aux<true>::__destroy<void**>(void**, void**) [83]
-----------------------------------------------
                0.00    0.00    2240/2240        void std::_Destroy<void**, void*>(void**, void**, std::allocator<void*>&) [81]
[84]     0.0    0.00    0.00    2240         void std::_Destroy<void**>(void**, void**) [84]
                0.00    0.00    2247/2247        void std::_Destroy_aux<true>::__destroy<void**>(void**, void**) [83]
-----------------------------------------------
                0.00    0.00     740/2228        std::map<void*, _data_access_log, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::end() [245]
                0.00    0.00    1488/2228        std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::find(void* const&) [177]
[85]     0.0    0.00    0.00    2228         std::_Rb_tree<void*, std::pair<void* const, _data_access_log>, std::_Select1st<std::pair<void* const, _data_access_log> >, std::less<void*>, std::allocator<std::pair<void* const, _data_access_log> > >::end() [85]
                0.00    0.00    2228/4074        std::_Rb_tree_iterator<std::pair<void* const, _data_access_log> >::_Rb_tree_iterator(std::_Rb_tree_node<std::pair<void* const, _data_access_log> >*) [49]
-----------------------------------------------
                0.00    0.00    1090/2189        std::_Rb_tree<void*, void*, std::_Identity<void*>, std::less<void*>, std::allocator<void*> >::_M_create_node(void* const&) [191]
                0.00    0.00    1099/2189        std::_Rb_tree<void*, void*, std::_Identity<void*>, std::less<void*>, std::allocator<void*> >::_M_destroy_node(std::_Rb_tree_node<void*>*) [183]
[86]     0.0    0.00    0.00    2189         std::_Rb_tree<void*, void*, std::_Identity<void*>, std::less<void*>, std::allocator<void*> >::get_allocator() const [86]
                0.00    0.00    2187/3517        std::_Rb_tree<void*, void*, std::_Identity<void*>, std::less<void*>, std::allocator<void*> >::_M_get_Node_allocator() const [61]
                0.00    0.00    2187/2187        std::allocator<void*>::allocator<std::_Rb_tree_node<void*> >(std::allocator<std::_Rb_tree_node<void*> > const&) [87]
-----------------------------------------------
                0.00    0.00    2187/2187        std::_Rb_tree<void*, void*, std::_Identity<void*>, std::less<void*>, std::allocator<void*> >::get_allocator() const [86]
[87]     0.0    0.00    0.00    2187         std::allocator<void*>::allocator<std::_Rb_tree_node<void*> >(std::allocator<std::_Rb_tree_node<void*> > const&) [87]
                0.00    0.00    2186/2530        __gnu_cxx::new_allocator<void*>::new_allocator() [77]
-----------------------------------------------
                0.00    0.00     186/2177        std::vector<void*, std::allocator<void*> >::push_back(void* const&) [185]
                0.00    0.00     904/2177        std::vector<void*, std::allocator<void*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<void**, std::vector<void*, std::allocator<void*> > >, void* const&) [226]
                0.00    0.00    1087/2177        std::_Rb_tree<void*, void*, std::_Identity<void*>, std::less<void*>, std::allocator<void*> >::_M_create_node(void* const&) [191]
[88]     0.0    0.00    0.00    2177         __gnu_cxx::new_allocator<void*>::construct(void**, void* const&) [88]
                0.00    0.00    2181/4274        operator new(unsigned int, void*) [48]
-----------------------------------------------
                0.00    0.00    2161/2161        std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [91]
[89]     0.0    0.00    0.00    2161         std::allocator<int>::~allocator() [89]
                0.00    0.00    2160/2160        __gnu_cxx::new_allocator<int>::~new_allocator() [90]
-----------------------------------------------
                0.00    0.00    2160/2160        std::allocator<int>::~allocator() [89]
[90]     0.0    0.00    0.00    2160         __gnu_cxx::new_allocator<int>::~new_allocator() [90]
-----------------------------------------------
                0.00    0.00    2157/2157        std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [92]
[91]     0.0    0.00    0.00    2157         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [91]
                0.00    0.00    2161/2161        std::allocator<int>::~allocator() [89]
-----------------------------------------------
                0.00    0.00    2157/2157        std::vector<int, std::allocator<int> >::~vector() [93]
[92]     0.0    0.00    0.00    2157         std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [92]
                0.00    0.00    2164/3069        std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned int) [66]
                0.00    0.00    2157/2157        std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [91]
-----------------------------------------------
                0.00    0.00       8/2157        loop_speculator::speculate(void*&, std::vector<void* (*)(void*), std::allocator<void* (*)(void*)> >, std::vector<void*, std::allocator<void*> >) [15]
                0.00    0.00     805/2157        int loop_speculator::write_data<bool>(bool*&, bool*) [4]
                0.00    0.00    1344/2157        _data_access_log::~_data_access_log() [162]
[93]     0.0    0.00    0.00    2157         std::vector<int, std::allocator<int> >::~vector() [93]
                0.00    0.00    2162/3067        void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [67]
